id,original,surface,pronunciation,type,image,image_page,title,org_name,role_in_org,first_year,species,cv_name,description
855,モグニルク・ノサ,ノサちゃん,ノサちゃん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0856.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,銀砂獣遊会,新入り,2017,demon,洲浜燦々,獣系亜人の子供、新米でトラブルメーカー
856,ヤマアルク,ヤマアルク,ヤマアルク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0857.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,銀砂獣遊会,戦闘員,2015,beastfolk,桧山真吾,寡黙な砂環出身の従士的青年
856,ヤマアルク,ヤマアルク,ヤマアルク,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0857.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,銀砂獣遊会,戦闘員,2015,beastfolk,桧山真吾,寡黙な砂環出身の従士的青年
857,星雫 瑠礫,星雫,せいしゅく,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0858.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,頭目,2012,demon,碧波剛士,星琳幻窟団の頭目で古参の洞窟使い
857,星雫 瑠礫,星雫 瑠礫,せいしゅくるれき,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0858.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,頭目,2012,demon,碧波剛士,星琳幻窟団の頭目で古参の洞窟使い
857,星雫 瑠礫,瑠礫,るれき,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0858.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,頭目,2012,demon,碧波剛士,星琳幻窟団の頭目で古参の洞窟使い
857,星雫 瑠礫,星雫さん,せいしゅくさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0858.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,頭目,2012,demon,碧波剛士,星琳幻窟団の頭目で古参の洞窟使い
858,星翠 羅琴,星翠,せいすい,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0859.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,参謀,2012,human,弦上みちる,知略に長けた団の参謀、紅一点
858,星翠 羅琴,星翠 羅琴,せいすいらこと,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0859.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,参謀,2012,human,弦上みちる,知略に長けた団の参謀、紅一点
858,星翠 羅琴,羅琴,らこと,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0859.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,参謀,2012,human,弦上みちる,知略に長けた団の参謀、紅一点
858,星翠 羅琴,羅琴さん,らことさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0859.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,参謀,2012,human,弦上みちる,知略に長けた団の参謀、紅一点
859,星壇 黄丹,星壇,せいだん,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0860.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2012,other,巌坂流星,気性荒い若手戦闘員で鍛冶技も持つ
859,星壇 黄丹,星壇 黄丹,せいだんおうたん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0860.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2012,other,巌坂流星,気性荒い若手戦闘員で鍛冶技も持つ
859,星壇 黄丹,黄丹,おうたん,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0860.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2012,other,巌坂流星,気性荒い若手戦闘員で鍛冶技も持つ
859,星壇 黄丹,黄丹くん,おうたんくん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0860.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2012,other,巌坂流星,気性荒い若手戦闘員で鍛冶技も持つ
860,星珊 夢歩,星珊,せいさん,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0861.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,古株,2012,demon,圓音篝,星琳幻窟団創設期からの古株老人
860,星珊 夢歩,星珊 夢歩,せいさんゆめほ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0861.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,古株,2012,demon,圓音篝,星琳幻窟団創設期からの古株老人
860,星珊 夢歩,夢歩,ゆめほ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0861.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,古株,2012,demon,圓音篝,星琳幻窟団創設期からの古株老人
860,星珊 夢歩,星珊さん,せいさんさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0861.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,古株,2012,demon,圓音篝,星琳幻窟団創設期からの古株老人
861,星蒼 瑛璃,星蒼,せいそう,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0862.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2015,human,蕗島ひぞめ,若手女性戦闘員、参謀の弟子として奮闘中
861,星蒼 瑛璃,星蒼 瑛璃,せいそうえいり,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0862.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2015,human,蕗島ひぞめ,若手女性戦闘員、参謀の弟子として奮闘中
861,星蒼 瑛璃,瑛璃,えいり,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0862.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2015,human,蕗島ひぞめ,若手女性戦闘員、参謀の弟子として奮闘中
861,星蒼 瑛璃,瑛璃さん,えいりさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0862.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2015,human,蕗島ひぞめ,若手女性戦闘員、参謀の弟子として奮闘中
862,星珪 巌石,星珪,せいけい,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0863.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,幹部,2015,human,玉音烝,団の戦力を陰から支える幹部
862,星珪 巌石,星珪 巌石,せいけいがんせき,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0863.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,幹部,2015,human,玉音烝,団の戦力を陰から支える幹部
862,星珪 巌石,巌石,がんせき,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0863.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,幹部,2015,human,玉音烝,団の戦力を陰から支える幹部
862,星珪 巌石,星珪さん,せいけいさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0863.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,幹部,2015,human,玉音烝,団の戦力を陰から支える幹部
863,星蛍瑠,星蛍瑠,ほしけいる,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0864.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,新入り,2021,machine,澄霧天宇,遺跡出身の機械種族新入り
863,星蛍瑠,星蛍瑠,ほしけいる,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0864.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,新入り,2021,machine,澄霧天宇,遺跡出身の機械種族新入り
864,星陰 石溜,星陰,せいん,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0865.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2023,human,黒並魁土,無口で気配の薄い洞系戦闘員
864,星陰 石溜,星陰 石溜,せいんせきりゅう,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0865.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2023,human,黒並魁土,無口で気配の薄い洞系戦闘員
864,星陰 石溜,石溜,せきりゅう,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0865.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2023,human,黒並魁土,無口で気配の薄い洞系戦闘員
864,星陰 石溜,星陰さん,せいんさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0865.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星琳幻窟団,戦闘員,2023,human,黒並魁土,無口で気配の薄い洞系戦闘員
865,ミオナダ・タルク,ミオナダ,ミオナダ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0866.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,頭目,2000,human,曽良美岳,白海樵師会の堅実な頭目
865,ミオナダ・タルク,ミオナダ・タルク,ミオナダ タルク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0866.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,頭目,2000,human,曽良美岳,白海樵師会の堅実な頭目
865,ミオナダ・タルク,タルク,タルク,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0866.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,頭目,2000,human,曽良美岳,白海樵師会の堅実な頭目
865,ミオナダ・タルク,ミオナダさん,ミオナダさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0866.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,頭目,2000,human,曽良美岳,白海樵師会の堅実な頭目
866,アッシュリーフ・ルナダ,アッシュリーフ,アッシュリーフ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0867.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,参謀,2000,human,桐咲音羽,会の作業統率を担う参謀役
866,アッシュリーフ・ルナダ,アッシュリーフ・ルナダ,アッシュリーフ ルナダ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0867.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,参謀,2000,human,桐咲音羽,会の作業統率を担う参謀役
866,アッシュリーフ・ルナダ,ルナダ,ルナダ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0867.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,参謀,2000,human,桐咲音羽,会の作業統率を担う参謀役
866,アッシュリーフ・ルナダ,アッシュリーフさん,アッシュリーフさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0867.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,参謀,2000,human,桐咲音羽,会の作業統率を担う参謀役
867,ギョクリン・シオ,ギョクリン,ギョクリン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0868.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,戦闘員,2002,beastfolk,日向創介,現場を支える若手戦闘員
867,ギョクリン・シオ,ギョクリン・シオ,ギョクリン シオ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0868.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,戦闘員,2002,beastfolk,日向創介,現場を支える若手戦闘員
867,ギョクリン・シオ,シオ,シオ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0868.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,戦闘員,2002,beastfolk,日向創介,現場を支える若手戦闘員
867,ギョクリン・シオ,シオくん,シオくん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0868.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,戦闘員,2002,beastfolk,日向創介,現場を支える若手戦闘員
867,ギョクリン・シオ,シオくん,しおくん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0868.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,戦闘員,2002,beastfolk,日向創介,現場を支える若手戦闘員
868,ネプチュウ・レイオル,ネプチュウ,ネプチュウ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0869.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,古株,2000,human,万灯旭真,最古参の腕利き木工師
868,ネプチュウ・レイオル,ネプチュウ・レイオル,ネプチュウ レイオル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0869.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,古株,2000,human,万灯旭真,最古参の腕利き木工師
868,ネプチュウ・レイオル,レイオル,レイオル,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0869.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,古株,2000,human,万灯旭真,最古参の腕利き木工師
868,ネプチュウ・レイオル,ネプチュウさん,ネプチュウさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0869.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,古株,2000,human,万灯旭真,最古参の腕利き木工師
869,セイルシェル・ナディレ,セイルシェル,セイルシェル,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0870.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,紅一点,2002,beastfolk,星倉菜月,若手随一の快活な紅一点
869,セイルシェル・ナディレ,セイルシェル・ナディレ,セイルシェル ナディレ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0870.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,紅一点,2002,beastfolk,星倉菜月,若手随一の快活な紅一点
869,セイルシェル・ナディレ,ナディレ,ナディレ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0870.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,紅一点,2002,beastfolk,星倉菜月,若手随一の快活な紅一点
869,セイルシェル・ナディレ,ナディレさん,ナディレさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0870.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,紅一点,2002,beastfolk,星倉菜月,若手随一の快活な紅一点
869,セイルシェル・ナディレ,ナディちゃん,なでぃちゃん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0870.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,紅一点,2002,beastfolk,星倉菜月,若手随一の快活な紅一点
870,シラナミ・ビューロ,シラナミ,シラナミ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0871.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,戦闘員,2002,beastfolk,由宇盛吉,怪力自慢の樵会戦闘員
870,シラナミ・ビューロ,シラナミ・ビューロ,シラナミ ビューロ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0871.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,戦闘員,2002,beastfolk,由宇盛吉,怪力自慢の樵会戦闘員
870,シラナミ・ビューロ,ビューロ,ビューロ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0871.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,戦闘員,2002,beastfolk,由宇盛吉,怪力自慢の樵会戦闘員
870,シラナミ・ビューロ,シラナミさん,シラナミさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0871.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,戦闘員,2002,beastfolk,由宇盛吉,怪力自慢の樵会戦闘員
871,カイジー,カイジー,カイジー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0872.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,新入り,2017,human,泉来斗,浮島育ちの無口な新入り
871,カイジー,カイジー,カイジー,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0872.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,新入り,2017,human,泉来斗,浮島育ちの無口な新入り
872,ウミカシ・ハルヴァ,ウミカシ,ウミカシ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0873.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,幹部,2005,demon,綾斗越真,浮石塔カリブレーターの元同僚幹部
872,ウミカシ・ハルヴァ,ウミカシ・ハルヴァ,ウミカシ ハルヴァ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0873.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,幹部,2005,demon,綾斗越真,浮石塔カリブレーターの元同僚幹部
872,ウミカシ・ハルヴァ,ハルヴァ,ハルヴァ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0873.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,幹部,2005,demon,綾斗越真,浮石塔カリブレーターの元同僚幹部
872,ウミカシ・ハルヴァ,ウミカシさん,ウミカシさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0873.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,白海樵師会,幹部,2005,demon,綾斗越真,浮石塔カリブレーターの元同僚幹部
873,ムササビ・リュウカ,ムササビ,ムササビ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0874.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,頭目,2007,beastfolk,森終 烈牙,火鼠の隠衆頭目、常に落ち着いた指揮を執る
873,ムササビ・リュウカ,ムササビ・リュウカ,ムササビ リュウカ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0874.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,頭目,2007,beastfolk,森終 烈牙,火鼠の隠衆頭目、常に落ち着いた指揮を執る
873,ムササビ・リュウカ,リュウカ,リュウカ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0874.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,頭目,2007,beastfolk,森終 烈牙,火鼠の隠衆頭目、常に落ち着いた指揮を執る
873,ムササビ・リュウカ,ムササビさん,ムササビさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0874.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,頭目,2007,beastfolk,森終 烈牙,火鼠の隠衆頭目、常に落ち着いた指揮を執る
874,テン・クリムヒカリ,テン,テン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0875.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,参謀,2007,beastfolk,佐梯 伊織,火鼠の参謀頭目を支える知恵者
874,テン・クリムヒカリ,テン・クリムヒカリ,テン クリムヒカリ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0875.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,参謀,2007,beastfolk,佐梯 伊織,火鼠の参謀頭目を支える知恵者
874,テン・クリムヒカリ,クリムヒカリ,クリムヒカリ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0875.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,参謀,2007,beastfolk,佐梯 伊織,火鼠の参謀頭目を支える知恵者
874,テン・クリムヒカリ,テンさん,テンさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0875.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,参謀,2007,beastfolk,佐梯 伊織,火鼠の参謀頭目を支える知恵者
875,シマリス・コバルトカゲロウ,シマリス,シマリス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0876.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,戦闘員,2007,elf,飛車 徹,陽気な火鼠戦闘員、俊敏な動きが得意
875,シマリス・コバルトカゲロウ,シマリス・コバルトカゲロウ,シマリス コバルトカゲロウ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0876.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,戦闘員,2007,elf,飛車 徹,陽気な火鼠戦闘員、俊敏な動きが得意
875,シマリス・コバルトカゲロウ,コバルトカゲロウ,コバルトカゲロウ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0876.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,戦闘員,2007,elf,飛車 徹,陽気な火鼠戦闘員、俊敏な動きが得意
875,シマリス・コバルトカゲロウ,コバルトカゲロウさん,コバルトカゲロウさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0876.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,戦闘員,2007,elf,飛車 徹,陽気な火鼠戦闘員、俊敏な動きが得意
875,シマリス・コバルトカゲロウ,コバルト,こばると,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0876.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,戦闘員,2007,elf,飛車 徹,陽気な火鼠戦闘員、俊敏な動きが得意
876,オコジョ・サンイチ,オコジョ,オコジョ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0877.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,火鼠の隠衆,古株,2007,beastfolk,斉天 白斧,火鼠の生き字引的存在、若者たちを見守る
