id,original,surface,pronunciation,type,image,image_page,birth_year,death_year,nationality,field,achievement
808,レオニー・ハルトマン,レオニー・ハルトマン,レオニー ハルトマン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0809.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,ドイツ,宇宙物理・天体物理,重元素拡散過程に基づく初期宇宙化学進化理論の提唱
808,レオニー・ハルトマン,レオニー,レオニー,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0809.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,ドイツ,宇宙物理・天体物理,重元素拡散過程に基づく初期宇宙化学進化理論の提唱
809,アレクサンドル・ルモワーヌ,ルモワーヌ,ルモワーヌ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0810.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1970年,,フランス,宇宙物理・天体物理,超新星残骸内宇宙線加速磁場分布の観測的検証
809,アレクサンドル・ルモワーヌ,アレクサンドル・ルモワーヌ,アレクサンドル ルモワーヌ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0810.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1970年,,フランス,宇宙物理・天体物理,超新星残骸内宇宙線加速磁場分布の観測的検証
809,アレクサンドル・ルモワーヌ,アレクサンドル,アレクサンドル,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0810.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1970年,,フランス,宇宙物理・天体物理,超新星残骸内宇宙線加速磁場分布の観測的検証
810,マリナ・ソアレス,ソアレス,ソアレス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0811.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1951年,,ブラジル,宇宙物理・天体物理,高速度中性水素雲の形成進化理論の構築
810,マリナ・ソアレス,マリナ・ソアレス,マリナ ソアレス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0811.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1951年,,ブラジル,宇宙物理・天体物理,高速度中性水素雲の形成進化理論の構築
810,マリナ・ソアレス,マリナ,マリナ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0811.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1951年,,ブラジル,宇宙物理・天体物理,高速度中性水素雲の形成進化理論の構築
811,陳 智宸,陳,ちん,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0812.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1954年,,中国,宇宙物理・天体物理,活動銀河核周辺高エネルギーニュートリノ放射機序の定量化
811,陳 智宸,陳 智宸,ちんちしん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0812.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1954年,,中国,宇宙物理・天体物理,活動銀河核周辺高エネルギーニュートリノ放射機序の定量化
811,陳 智宸,智宸,ちしん,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0812.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1954年,,中国,宇宙物理・天体物理,活動銀河核周辺高エネルギーニュートリノ放射機序の定量化
812,趙 雪蓮,趙,ちょう,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0813.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,中国,宇宙物理・天体物理,系外惑星大気分子の時空間分布解明
812,趙 雪蓮,趙 雪蓮,ちょうせつれん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0813.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,中国,宇宙物理・天体物理,系外惑星大気分子の時空間分布解明
812,趙 雪蓮,雪蓮,せつれん,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0813.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,中国,宇宙物理・天体物理,系外惑星大気分子の時空間分布解明
813,陳 夢璃,陳,ちん,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0814.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1953年,,中国,宇宙物理・天体物理,銀河中心降着円盤の動的放射伝達モデル構築
813,陳 夢璃,陳 夢璃,ちんむんり,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0814.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1953年,,中国,宇宙物理・天体物理,銀河中心降着円盤の動的放射伝達モデル構築
813,陳 夢璃,夢璃,むんり,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0814.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1953年,,中国,宇宙物理・天体物理,銀河中心降着円盤の動的放射伝達モデル構築
814,マケナ・ンドレラ,ンドレラ,ンドレラ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0815.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1974年,,南アフリカ,宇宙物理・天体物理,南天球状星団の恒星間ダスト起源解析
814,マケナ・ンドレラ,マケナ・ンドレラ,マケナ・ンドレラ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0815.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1974年,,南アフリカ,宇宙物理・天体物理,南天球状星団の恒星間ダスト起源解析
814,マケナ・ンドレラ,マケナ,マケナ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0815.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1974年,,南アフリカ,宇宙物理・天体物理,南天球状星団の恒星間ダスト起源解析
815,小川 真理子,小川,おがわ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0816.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,日本,宇宙物理・天体物理,パルサー連星系重力波放射の微分光観測手法の確立
815,小川 真理子,小川 真理子,おがわまりこ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0816.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,日本,宇宙物理・天体物理,パルサー連星系重力波放射の微分光観測手法の確立
815,小川 真理子,真理子,まりこ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0816.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,日本,宇宙物理・天体物理,パルサー連星系重力波放射の微分光観測手法の確立
816,エヴァン・スターリング,スターリング,スターリング,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0817.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1970年,,米国,宇宙物理・天体物理,銀河間領域における遊離惑星候補群の存在量推定
816,エヴァン・スターリング,エヴァン・スターリング,エヴァン スターリング,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0817.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1970年,,米国,宇宙物理・天体物理,銀河間領域における遊離惑星候補群の存在量推定
816,エヴァン・スターリング,エヴァン,エヴァン,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0817.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1970年,,米国,宇宙物理・天体物理,銀河間領域における遊離惑星候補群の存在量推定
817,マテオ・カリジョ,カリジョ,カリジョ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0818.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1967年,,スペイン,実験物理,高エネルギープラズマ内異常拡散機構の実証
817,マテオ・カリジョ,マテオ・カリジョ,マテオ カリジョ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0818.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1967年,,スペイン,実験物理,高エネルギープラズマ内異常拡散機構の実証
817,マテオ・カリジョ,マテオ,マテオ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0818.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1967年,,スペイン,実験物理,高エネルギープラズマ内異常拡散機構の実証
818,アイリン・シェン,シェン,シェン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0819.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,トルコ,実験物理,非平衡量子相転移に対する電子励起制御
818,アイリン・シェン,アイリン・シェン,アイリン シェン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0819.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,トルコ,実験物理,非平衡量子相転移に対する電子励起制御
818,アイリン・シェン,アイリン,アイリン,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0819.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,トルコ,実験物理,非平衡量子相転移に対する電子励起制御
819,フェリックス・ノイマン,ノイマン,ノイマン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0820.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1953年,,ドイツ,実験物理,低次元超伝導体表面の電流乱流可視化手法開発
819,フェリックス・ノイマン,フェリックス・ノイマン,フェリックス・ノイマン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0820.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1953年,,ドイツ,実験物理,低次元超伝導体表面の電流乱流可視化手法開発
819,フェリックス・ノイマン,フェリックス,フェリックス,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0820.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1953年,,ドイツ,実験物理,低次元超伝導体表面の電流乱流可視化手法開発
820,レナ・フォクト,フォクト,フォクト,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0821.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,ドイツ,実験物理,強誘電体薄膜内トポロジカル欠陥の動態可視化手法
820,レナ・フォクト,レナ・フォクト,レナ フォクト,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0821.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,ドイツ,実験物理,強誘電体薄膜内トポロジカル欠陥の動態可視化手法
820,レナ・フォクト,レナ,レナ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0821.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,ドイツ,実験物理,強誘電体薄膜内トポロジカル欠陥の動態可視化手法
821,カミラ・ドゥアルチ,ドゥアルチ,ドゥアルチ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0822.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,ブラジル,実験物理,低温極限下での新奇量子流体状態の初観測
821,カミラ・ドゥアルチ,カミラ・ドゥアルチ,カミラ ドゥアルチ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0822.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,ブラジル,実験物理,低温極限下での新奇量子流体状態の初観測
821,カミラ・ドゥアルチ,カミラ,カミラ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0822.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,ブラジル,実験物理,低温極限下での新奇量子流体状態の初観測
822,ザネレ・クマロ,クマロ,クマロ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0823.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1970年,,南アフリカ,実験物理,フォノニック結晶による波動伝播制御則の発見
822,ザネレ・クマロ,ザネレ・クマロ,ザネレ クマロ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0823.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1970年,,南アフリカ,実験物理,フォノニック結晶による波動伝播制御則の発見
822,ザネレ・クマロ,ザネレ,ザネレ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0823.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1970年,,南アフリカ,実験物理,フォノニック結晶による波動伝播制御則の発見
823,林 佳琪,林,りん,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0824.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1953年,,台湾,実験物理,層状2次元物質中における室温電子散逸制御機構の発見
823,林 佳琪,林 佳琪,りんじゃーちー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0824.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1953年,,台湾,実験物理,層状2次元物質中における室温電子散逸制御機構の発見
823,林 佳琪,佳琪,じゃーちー,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0824.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1953年,,台湾,実験物理,層状2次元物質中における室温電子散逸制御機構の発見
824,三浦 拓真,三浦,みうら,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0825.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1958年,,日本,実験物理,多層磁性体界面の量子的スピン構造ダイナミクス解明
824,三浦 拓真,三浦 拓真,みうらたくま,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0825.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1958年,,日本,実験物理,多層磁性体界面の量子的スピン構造ダイナミクス解明
824,三浦 拓真,拓真,たくま,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0825.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1958年,,日本,実験物理,多層磁性体界面の量子的スピン構造ダイナミクス解明
825,高橋 悠真,高橋,たかはし,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0826.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1957年,,日本,実験物理,高圧下物質のテラヘルツ分光法による新相転移現象の発見
825,高橋 悠真,高橋 悠真,たかはしゆうま,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0826.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1957年,,日本,実験物理,高圧下物質のテラヘルツ分光法による新相転移現象の発見
825,高橋 悠真,悠真,ゆうま,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0826.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1957年,,日本,実験物理,高圧下物質のテラヘルツ分光法による新相転移現象の発見
826,ハーパー・シンクレア,シンクレア,シンクレア,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0827.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,米国,実験物理,中性原子光学格子による流束制御手法の開発
826,ハーパー・シンクレア,ハーパー・シンクレア,ハーパー・シンクレア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0827.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,米国,実験物理,中性原子光学格子による流束制御手法の開発
826,ハーパー・シンクレア,ハーパー,ハーパー,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0827.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,米国,実験物理,中性原子光学格子による流束制御手法の開発
827,ラジディープ・チャタルジー,チャタルジー,チャタルジー,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0828.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,インド,材料物理,電荷密度波と格子欠陥の協奏的制御機構の発見
827,ラジディープ・チャタルジー,ラジディープ・チャタルジー,ラジディープ チャタルジー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0828.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,インド,材料物理,電荷密度波と格子欠陥の協奏的制御機構の発見
827,ラジディープ・チャタルジー,ラジディープ,ラジディープ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0828.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,インド,材料物理,電荷密度波と格子欠陥の協奏的制御機構の発見
828,バンバン・サントソ,サントソ,サントソ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0829.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1967年,,インドネシア,材料物理,熱帯鉱物資源由来セラミックスの相転移機構解析
828,バンバン・サントソ,バンバン・サントソ,バンバン サントソ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0829.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1967年,,インドネシア,材料物理,熱帯鉱物資源由来セラミックスの相転移機構解析
828,バンバン・サントソ,バンバン,バンバン,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0829.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1967年,,インドネシア,材料物理,熱帯鉱物資源由来セラミックスの相転移機構解析
829,ジェローン・ファン・ダイク,ファン・ダイク,ファン・ダイク,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0830.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1960年,,オランダ,材料物理,異方性ナノカーボンのスピン物性制御法の確立
829,ジェローン・ファン・ダイク,ジェローン・ファン・ダイク,ジェローン・ファン・ダイク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0830.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1960年,,オランダ,材料物理,異方性ナノカーボンのスピン物性制御法の確立
829,ジェローン・ファン・ダイク,ジェローン,ジェローン,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0830.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1960年,,オランダ,材料物理,異方性ナノカーボンのスピン物性制御法の確立
830,タン・メイ・リン,タン,タン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0831.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1958年,,シンガポール,材料物理,自己組織化分子薄膜の電子機能化機構の解明
830,タン・メイ・リン,タン・メイ・リン,タン メイ リン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0831.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1958年,,シンガポール,材料物理,自己組織化分子薄膜の電子機能化機構の解明
830,タン・メイ・リン,メイ,メイ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0831.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1958年,,シンガポール,材料物理,自己組織化分子薄膜の電子機能化機構の解明
831,ハビエル・ロマン,ロマン,ロマン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0832.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1965年,,スペイン,材料物理,多元素合金界面の高速圧力応答特性の発見
831,ハビエル・ロマン,ハビエル・ロマン,ハビエル ロマン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0832.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1965年,,スペイン,材料物理,多元素合金界面の高速圧力応答特性の発見
831,ハビエル・ロマン,ハビエル,ハビエル,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0832.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1965年,,スペイン,材料物理,多元素合金界面の高速圧力応答特性の発見
832,ルイス・アギーレ,アギーレ,アギーレ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0833.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1973年,,チリ,材料物理,バイオ鉱物由来材料の電子的可塑性制御法の開発
832,ルイス・アギーレ,ルイス・アギーレ,ルイス アギーレ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0833.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1973年,,チリ,材料物理,バイオ鉱物由来材料の電子的可塑性制御法の開発
832,ルイス・アギーレ,ルイス,ルイス,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0833.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1973年,,チリ,材料物理,バイオ鉱物由来材料の電子的可塑性制御法の開発
833,エスラ・アルカン,アルカン,アルカン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0834.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1966年,,トルコ,材料物理,多孔質格子材料の電子誘起弾性状態理論の構築
833,エスラ・アルカン,エスラ・アルカン,エスラ アルカン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0834.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1966年,,トルコ,材料物理,多孔質格子材料の電子誘起弾性状態理論の構築
833,エスラ・アルカン,エスラ,エスラ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0834.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1966年,,トルコ,材料物理,多孔質格子材料の電子誘起弾性状態理論の構築
834,ルーカス・ハルトマン,ハルトマン,ハルトマン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0835.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1962年,,ドイツ,材料物理,準結晶材料成長の非平衡過程の可視化と機構解析
834,ルーカス・ハルトマン,ルーカス・ハルトマン,ルーカス ハルトマン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0835.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1962年,,ドイツ,材料物理,準結晶材料成長の非平衡過程の可視化と機構解析
834,ルーカス・ハルトマン,ルーカス,ルーカス,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0835.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1962年,,ドイツ,材料物理,準結晶材料成長の非平衡過程の可視化と機構解析
835,マチュー・ドラクロワ,ドラクロワ,ドラクロワ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0836.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,フランス,材料物理,非晶質酸化物材料の電子トンネル機構の確立
835,マチュー・ドラクロワ,マチュー・ドラクロワ,マチュー・ドラクロワ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0836.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,フランス,材料物理,非晶質酸化物材料の電子トンネル機構の確立
835,マチュー・ドラクロワ,マチュー,マチュー,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0836.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,フランス,材料物理,非晶質酸化物材料の電子トンネル機構の確立
836,ソフィア・コントレラス,コントレラス,コントレラス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0837.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1964年,,メキシコ,材料物理,高湿度対応カーボンコンポジット材料の開発
836,ソフィア・コントレラス,ソフィア・コントレラス,ソフィア コントレラス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0837.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1964年,,メキシコ,材料物理,高湿度対応カーボンコンポジット材料の開発
836,ソフィア・コントレラス,ソフィア,ソフィア,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0837.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1964年,,メキシコ,材料物理,高湿度対応カーボンコンポジット材料の開発
837,エヴェリナ・モロゾヴァ,モロゾヴァ,モロゾヴァ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0838.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,ロシア,材料物理,層状酸化物における動的磁場駆動イオン輸送現象の発見
837,エヴェリナ・モロゾヴァ,エヴェリナ・モロゾヴァ,エヴェリナ モロゾヴァ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0838.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,ロシア,材料物理,層状酸化物における動的磁場駆動イオン輸送現象の発見
837,エヴェリナ・モロゾヴァ,エヴェリナ,エヴェリナ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0838.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,ロシア,材料物理,層状酸化物における動的磁場駆動イオン輸送現象の発見
838,ドミトリー・ソコロフ,ソコロフ,ソコロフ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0839.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1959年,,ロシア,材料物理,金属ガラス表面状態の微視的デバイス応用理論
