id,original,surface,pronunciation,type,prefecture,parent,status,population,code,description,image,image_page,wikidata
16948,本田町,本田,ホンデン,short,,,former,,,かつて東京府南葛飾郡に存在した町である。現在の葛飾区の西部に位置していた。,http://commons.wikimedia.org/wiki/Special:FilePath/Chuyuhi_tateishi_Tokyo.jpg,https://commons.wikimedia.org/wiki/File:Chuyuhi_tateishi_Tokyo.jpg,Q11520633
16949,本荘村,本荘村,ホンジョウムラ,full,,,former,,,京都府船井郡にあった村。現在の南丹市八木町の中心部の東方、桂川の対岸にあたる。,,,Q30938099
16949,本荘村,本荘,ホンジョウ,short,,,former,,,京都府船井郡にあった村。現在の南丹市八木町の中心部の東方、桂川の対岸にあたる。,,,Q30938099
16950,杉並町,杉並町,スギナミマチ,full,,,former,,,東京府豊多摩郡に属していた町。,,,Q11521710
16950,杉並町,杉並,スギナミ,short,,,former,,,東京府豊多摩郡に属していた町。,,,Q11521710
16951,東京市,東京市,,full,,,former,,,日本にかつて存在した東京府の市。1889年（明治22年）に東京府（現・東京都）東部の15区を区域として設立された。,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo_Prefectural_Office_and_Tokyo_City_Hall_1930s.jpg,https://commons.wikimedia.org/wiki/File:Tokyo_Prefectural_Office_and_Tokyo_City_Hall_1930s.jpg,Q1207735
16951,東京市,東京,,short,,,former,,,日本にかつて存在した東京府の市。1889年（明治22年）に東京府（現・東京都）東部の15区を区域として設立された。,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo_Prefectural_Office_and_Tokyo_City_Hall_1930s.jpg,https://commons.wikimedia.org/wiki/File:Tokyo_Prefectural_Office_and_Tokyo_City_Hall_1930s.jpg,Q1207735
16952,東渕江村,東渕江村,ヒガシフチエムラ,full,,,former,,,東渕江村とは、1889年（明治22年）5月1日から1932年（昭和7年）10月1日まで存在した東京府南足立郡の村。現在の大谷田、佐野、中川、東和、東綾瀬に相当する。,,,Q11527995
16952,東渕江村,東渕江,ヒガシフチエ,short,,,former,,,東渕江村とは、1889年（明治22年）5月1日から1932年（昭和7年）10月1日まで存在した東京府南足立郡の村。現在の大谷田、佐野、中川、東和、東綾瀬に相当する。,,,Q11527995
16953,東田代村,東田代村,,full,,,former,,,群馬県にあった村。1872年廃村。東田代新田（ひがしたしろ しんでん）とも言われる。現在の群馬県利根郡片品村東小川内にあった。,,,Q11528076
16953,東田代村,東田代,,short,,,former,,,群馬県にあった村。1872年廃村。東田代新田（ひがしたしろ しんでん）とも言われる。現在の群馬県利根郡片品村東小川内にあった。,,,Q11528076
16954,東調布町,東調布町,ヒガシチョウフマチ,full,,,former,,,東京府荏原郡にかつて存在した町である。おおむね現在の東京都大田区西部、東急多摩川線、東急池上線、東京都道311号環状八号線（環八通り）の沿線にあたる。,,,Q11528335
16954,東調布町,東調布,ヒガシチョウフ,short,,,former,,,東京府荏原郡にかつて存在した町である。おおむね現在の東京都大田区西部、東急多摩川線、東急池上線、東京都道311号環状八号線（環八通り）の沿線にあたる。,,,Q11528335
16955,松合村,松合村,マツアイムラ,full,,,former,,,,,,Q117312651
16955,松合村,松合,マツアイ,short,,,former,,,,,,Q117312651
16956,松木村,松木村,,full,,,former,,,かつて栃木県上都賀郡にあった村。自治体名ではなく集落名としても松木村が用いられる。,,,Q11530770
16956,松木村,松木,,short,,,former,,,かつて栃木県上都賀郡にあった村。自治体名ではなく集落名としても松木村が用いられる。,,,Q11530770
16957,松江町,松江町,マツエマチ,full,,,former,,,東京府南葛飾郡にかつて存在した町。現在の江戸川区の西部に位置していた。江戸川区の地名として現存する。町名の由来は小松川、西一ノ江。,,,Q11531691
16957,松江町,松江,マツエ,short,,,former,,,東京府南葛飾郡にかつて存在した町。現在の江戸川区の西部に位置していた。江戸川区の地名として現存する。町名の由来は小松川、西一ノ江。,,,Q11531691
16958,松沢村,松沢村,マツザワムラ,full,,,former,,,松沢村とは、東京府荏原郡にかつて存在した村である。現在の世田谷区の西北部に位置していた。おおむね甲州街道、京王線の南側一帯にあたる。,,,Q11531720
16958,松沢村,松沢,マツザワ,short,,,former,,,松沢村とは、東京府荏原郡にかつて存在した村である。現在の世田谷区の西北部に位置していた。おおむね甲州街道、京王線の南側一帯にあたる。,,,Q11531720
16959,板橋町,板橋町,イタバシマチ,full,,,former,,,かつて東京府北豊島郡に存在した町。1889年（明治22年）に市制町村制によって誕生した。北豊島郡役所の所在地でもあった。歴史的な板橋のうち、東側の部分に相当する。,,,Q11532676
16959,板橋町,板橋,イタバシ,short,,,former,,,かつて東京府北豊島郡に存在した町。1889年（明治22年）に市制町村制によって誕生した。北豊島郡役所の所在地でもあった。歴史的な板橋のうち、東側の部分に相当する。,,,Q11532676
16960,林田区,林田区,,full,,,former,,,兵庫県神戸市にかつて存在した区。同市の区制発足当時の8区の一つであった。現在の西代を除く長田区の大部分、兵庫区南部、須磨区の一部にあたる。,,,Q38276328
16960,林田区,林田,,short,,,former,,,兵庫県神戸市にかつて存在した区。同市の区制発足当時の8区の一つであった。現在の西代を除く長田区の大部分、兵庫区南部、須磨区の一部にあたる。,,,Q38276328
16961,柿生村,柿生村,カキオムラ,full,,,former,,,神奈川県都筑郡西部に1889年（明治22年）4月1日から1939年（昭和14年）4月1日まで存在した日本の村。現在の神奈川県川崎市麻生区（あさおく）の大部分にあたる。,,,Q11535054
16961,柿生村,柿生,カキオ,short,,,former,,,神奈川県都筑郡西部に1889年（明治22年）4月1日から1939年（昭和14年）4月1日まで存在した日本の村。現在の神奈川県川崎市麻生区（あさおく）の大部分にあたる。,,,Q11535054
16962,栄浜村,栄浜村,サカエハマムラ,full,,,former,,,日本の領有下において樺太に存在した村（指定町村）。現状に関してはスタロドゥプスコエの項目を参照。,http://commons.wikimedia.org/wiki/Special:FilePath/Sakaehama_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Sakaehama_in_Karafuto_Ja.svg,Q5362863
16962,栄浜村,栄浜,サカエハマ,short,,,former,,,日本の領有下において樺太に存在した村（指定町村）。現状に関してはスタロドゥプスコエの項目を参照。,http://commons.wikimedia.org/wiki/Special:FilePath/Sakaehama_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Sakaehama_in_Karafuto_Ja.svg,Q5362863
16963,梅島町,梅島町,ウメジママチ,full,,,former,,,梅島町とは、1928年（昭和3年）11月1日から1932年（昭和7年）10月1日まで存在した東京府南足立郡の町。,,,Q11538460
16963,梅島町,梅島,ウメジマ,short,,,former,,,梅島町とは、1928年（昭和3年）11月1日から1932年（昭和7年）10月1日まで存在した東京府南足立郡の町。,,,Q11538460
16964,横通村,横通村,,full,,,former,,,かつて岐阜県恵那郡に存在した村である。現在は恵那市明智町の一部である。,,,Q41699745
16964,横通村,横通,,short,,,former,,,かつて岐阜県恵那郡に存在した村である。現在は恵那市明智町の一部である。,,,Q41699745
16965,橋戸村,橋戸村,ハシドムラ,full,,,former,,,榑橋村は、明治時代中期の短期間、埼玉県新座郡に存在した村。,,,Q11543784
16965,橋戸村,橋戸,ハシド,short,,,former,,,榑橋村は、明治時代中期の短期間、埼玉県新座郡に存在した村。,,,Q11543784
16966,櫛引村,櫛引村,,full,,,former,,,櫛引村 櫛引村- 青森県三戸郡にあった村。館村を経て、現・八戸市櫛引。櫛引村 (山形県) - 山形県東田川郡にあった村。櫛引町を経て、現・鶴岡市の一部。,,,Q23985135
16966,櫛引村,櫛引,,short,,,former,,,櫛引村 櫛引村- 青森県三戸郡にあった村。館村を経て、現・八戸市櫛引。櫛引村 (山形県) - 山形県東田川郡にあった村。櫛引町を経て、現・鶴岡市の一部。,,,Q23985135
16967,水元村,水元村,ミズモトムラ,full,,,former,,,水元村とは、東京府南葛飾郡にかつて存在した村である。現在の葛飾区の東北部に位置していた。葛飾区の地名として現存する。,,,Q11548287
16967,水元村,水元,ミズモト,short,,,former,,,水元村とは、東京府南葛飾郡にかつて存在した村である。現在の葛飾区の東北部に位置していた。葛飾区の地名として現存する。,,,Q11548287
16968,江北村,江北村,コウホクムラ,full,,,former,,,1889年（明治22年）から1932年（昭和7年）まで東京府南足立郡に存在した村。現在の江北、加賀、皿沼、谷在家、鹿浜、椿、堀之内、新田、宮城、小台二丁目を主な範囲とした。,,,Q11550671
16968,江北村,江北,コウホク,short,,,former,,,1889年（明治22年）から1932年（昭和7年）まで東京府南足立郡に存在した村。現在の江北、加賀、皿沼、谷在家、鹿浜、椿、堀之内、新田、宮城、小台二丁目を主な範囲とした。,,,Q11550671
16969,池上村,池上村,イケノウエムラ,full,,,former,,,熊本県の北部、飽託郡にかつてあった村である。現在の熊本市西区の一部にあたる。,,,Q123973944
16969,池上村,池上,イケノウエ,short,,,former,,,熊本県の北部、飽託郡にかつてあった村である。現在の熊本市西区の一部にあたる。,,,Q123973944
16970,池上町,池上町,イケガミマチ,full,,,former,,,東京府荏原郡にかつて存在した町である。東京都大田区の中央部に位置する。,,,Q11551475
16970,池上町,池上,イケガミ,short,,,former,,,東京府荏原郡にかつて存在した町である。東京都大田区の中央部に位置する。,,,Q11551475
16971,沖宿町,沖宿町,,full,,,former,,,茨城県土浦市の町名。五中地区（上大津地区）に属する。郵便番号は300-0023。町界町名整理事業および住居表示整備事業は未実施である。,,,Q65272203
16971,沖宿町,沖宿,,short,,,former,,,茨城県土浦市の町名。五中地区（上大津地区）に属する。郵便番号は300-0023。町界町名整理事業および住居表示整備事業は未実施である。,,,Q65272203
16972,河崎村,河崎村,,full,,,former,,,かつて鳥取県に存在した村。現在の鳥取県米子市河崎にあたる。,,,Q11553831
16972,河崎村,河崎,,short,,,former,,,かつて鳥取県に存在した村。現在の鳥取県米子市河崎にあたる。,,,Q11553831
16973,泊居町,泊居町,トマリオルチョウ,full,,,former,,,日本の領有下において樺太に存在した町。泊居という地名は、アイヌ語の「トマリ・オロ」（港の内）による。現在は、ロシア連邦がサハリン州トマリ、ノボショーロヴォとして実効支配している。,http://commons.wikimedia.org/wiki/Special:FilePath/Takasagocho_in_Tomarioru.JPG,https://commons.wikimedia.org/wiki/File:Takasagocho_in_Tomarioru.JPG,Q5361504
16973,泊居町,泊居,トマリオル,short,,,former,,,日本の領有下において樺太に存在した町。泊居という地名は、アイヌ語の「トマリ・オロ」（港の内）による。現在は、ロシア連邦がサハリン州トマリ、ノボショーロヴォとして実効支配している。,http://commons.wikimedia.org/wiki/Special:FilePath/Takasagocho_in_Tomarioru.JPG,https://commons.wikimedia.org/wiki/File:Takasagocho_in_Tomarioru.JPG,Q5361504
16974,泊岸村,泊岸村,トマリキシムラ,full,,,former,,,日本の領有下において樺太に存在した村（指定町村）。泊岸という地名は、アイヌ語の「トマリ・ケシ」（入江の外れ）、「トマリ・ケシ・ナイポ」（港の岸にある小川）に由来。,http://commons.wikimedia.org/wiki/Special:FilePath/View_of_Tomarikeshi.JPG,https://commons.wikimedia.org/wiki/File:View_of_Tomarikeshi.JPG,Q5361382
16974,泊岸村,泊岸,トマリキシ,short,,,former,,,日本の領有下において樺太に存在した村（指定町村）。泊岸という地名は、アイヌ語の「トマリ・ケシ」（入江の外れ）、「トマリ・ケシ・ナイポ」（港の岸にある小川）に由来。,http://commons.wikimedia.org/wiki/Special:FilePath/View_of_Tomarikeshi.JPG,https://commons.wikimedia.org/wiki/File:View_of_Tomarikeshi.JPG,Q5361382
16975,海馬村,海馬村,カイバムラ,full,,,former,,,日本の領有下において樺太に存在した村（指定町村）。海馬島からなる。終戦直後にソ連軍が上陸した際、略奪、暴行を恐れた全戸が島より脱出した。東部の北古丹地区に村役場があった。,http://commons.wikimedia.org/wiki/Special:FilePath/Kaiba_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Kaiba_in_Karafuto_Ja.svg,Q8010941
16975,海馬村,海馬,カイバ,short,,,former,,,日本の領有下において樺太に存在した村（指定町村）。海馬島からなる。終戦直後にソ連軍が上陸した際、略奪、暴行を恐れた全戸が島より脱出した。東部の北古丹地区に村役場があった。,http://commons.wikimedia.org/wiki/Special:FilePath/Kaiba_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Kaiba_in_Karafuto_Ja.svg,Q8010941
16976,淀橋町,淀橋町,ヨドバシチョウ,full,,,former,,,東京府豊多摩郡にかつて存在した町の一つである。豊多摩郡役所の所在地でもあった。ほぼ現在の西新宿と北新宿に当たる地域（角筈の一部は新宿三丁目と歌舞伎町一丁目の一部）。,,,Q2600519
16976,淀橋町,淀橋,ヨドバシ,short,,,former,,,東京府豊多摩郡にかつて存在した町の一つである。豊多摩郡役所の所在地でもあった。ほぼ現在の西新宿と北新宿に当たる地域（角筈の一部は新宿三丁目と歌舞伎町一丁目の一部）。,,,Q2600519
16977,深海村,深海村,フカミムラ,full,,,former,,,日本の領有下において樺太に存在した村（指定町村）。当該地域の領有権に関する詳細は樺太の項目、現状に関してはプリゴロドノエの項目を参照。,http://commons.wikimedia.org/wiki/Special:FilePath/Fukami_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Fukami_in_Karafuto_Ja.svg,Q5362342
16977,深海村,深海,フカミ,short,,,former,,,日本の領有下において樺太に存在した村（指定町村）。当該地域の領有権に関する詳細は樺太の項目、現状に関してはプリゴロドノエの項目を参照。,http://commons.wikimedia.org/wiki/Special:FilePath/Fukami_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Fukami_in_Karafuto_Ja.svg,Q5362342
16978,清水村,清水村,シミズムラ,full,,,former,,,日本の領有下において樺太に存在した村（指定町村）。当該地域の領有権に関する詳細は樺太の項目を参照のこと。,http://commons.wikimedia.org/wiki/Special:FilePath/Shimizu_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Shimizu_in_Karafuto_Ja.svg,Q8010067
16978,清水村,清水,シミズ,short,,,former,,,日本の領有下において樺太に存在した村（指定町村）。当該地域の領有権に関する詳細は樺太の項目を参照のこと。,http://commons.wikimedia.org/wiki/Special:FilePath/Shimizu_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Shimizu_in_Karafuto_Ja.svg,Q8010067
16979,渋谷町,渋谷町,シブヤマチ,full,,,former,102056,,かつての東京府豊多摩郡にあった町である。上渋谷村、中渋谷村、下渋谷村として存在していた3村が、1889年（明治22年）の町村制施行により南豊島郡渋谷村として成立した。,http://commons.wikimedia.org/wiki/Special:FilePath/Portable_shrines_going_from_Ebisu_to_Shibuya%27s_Hijawa_shrine_28.jpg,https://commons.wikimedia.org/wiki/File:Portable_shrines_going_from_Ebisu_to_Shibuya%27s_Hijawa_shrine_28.jpg,Q11561760
16979,渋谷町,渋谷,シブヤ,short,,,former,102056,,かつての東京府豊多摩郡にあった町である。上渋谷村、中渋谷村、下渋谷村として存在していた3村が、1889年（明治22年）の町村制施行により南豊島郡渋谷村として成立した。,http://commons.wikimedia.org/wiki/Special:FilePath/Portable_shrines_going_from_Ebisu_to_Shibuya%27s_Hijawa_shrine_28.jpg,https://commons.wikimedia.org/wiki/File:Portable_shrines_going_from_Ebisu_to_Shibuya%27s_Hijawa_shrine_28.jpg,Q11561760
16980,渕江村,渕江村,フチエムラ,full,,,former,,,1889年（明治22年）から1932年（昭和7年）まで存在した東京府南足立郡の村である。現在の保木間、東保木間、西保木間、竹の塚、保塚町、六月、東六月町、六町に相当する。,,,Q11561814
16980,渕江村,渕江,フチエ,short,,,former,,,1889年（明治22年）から1932年（昭和7年）まで存在した東京府南足立郡の村である。現在の保木間、東保木間、西保木間、竹の塚、保塚町、六月、東六月町、六町に相当する。,,,Q11561814
16981,源兵衛村,源兵衛村,,full,,,former,,,東京府南豊島郡にかつて存在した地名。現在の東京都新宿区の一部にあたる。,,,Q11564013
16981,源兵衛村,源兵衛,,short,,,former,,,東京府南豊島郡にかつて存在した地名。現在の東京都新宿区の一部にあたる。,,,Q11564013
16982,源清田村,源清田村,ゲンセイダムラ,full,,,former,,,,,,Q116857655
16982,源清田村,源清田,ゲンセイダ,short,,,former,,,,,,Q116857655
16983,滝川村,滝川村,タキガワムラ,full,,,former,,,熊本県の中部、上益城郡にかつてあった村である。,,,Q27920398
16983,滝川村,滝川,タキガワ,short,,,former,,,熊本県の中部、上益城郡にかつてあった村である。,,,Q27920398
16984,狛江町,狛江町,,full,,,former,,,狛江市は、東京都の多摩地域東部に位置する市。東京都区部に接し、ベッドタウンとしての性格を帯びるが、多摩川を中心として自然が多く残り、将来市像として「水と緑のまち狛江」を掲げる。,,,Q124614195
16984,狛江町,狛江,,short,,,former,,,狛江市は、東京都の多摩地域東部に位置する市。東京都区部に接し、ベッドタウンとしての性格を帯びるが、多摩川を中心として自然が多く残り、将来市像として「水と緑のまち狛江」を掲げる。,,,Q124614195
16985,玉川村,玉川村,タマガワムラ,full,,,former,,,玉川村とは、東京府荏原郡にかつて存在した村である。現在の世田谷区の南部に位置していた。おおむね現在の東急大井町線、環八通りの沿線にあたる。,,,Q11572573
16985,玉川村,玉川,タマガワ,short,,,former,,,玉川村とは、東京府荏原郡にかつて存在した村である。現在の世田谷区の南部に位置していた。おおむね現在の東急大井町線、環八通りの沿線にあたる。,,,Q11572573
16986,王子町,王子町,オウジマチ,full,,,former,,,王子町は、かつて東京府北豊島郡に存在した町の一つ。1908年（明治41年）の町制施行によって誕生した。現在の東京都北区中部に当たる地域。,,,Q11572995
16986,王子町,王子,オウジ,short,,,former,,,王子町は、かつて東京府北豊島郡に存在した町の一つ。1908年（明治41年）の町制施行によって誕生した。現在の東京都北区中部に当たる地域。,,,Q11572995
16987,珍内町,珍内町,チンナイチョウ,full,,,former,,,日本の領有下において樺太に存在した町。本項では町制前の名称である三浜村（みはまむら）についても述べる。,http://commons.wikimedia.org/wiki/Special:FilePath/Honcho_in_Chinnai.JPG,https://commons.wikimedia.org/wiki/File:Honcho_in_Chinnai.JPG,Q4389111
16987,珍内町,珍内,チンナイ,short,,,former,,,日本の領有下において樺太に存在した町。本項では町制前の名称である三浜村（みはまむら）についても述べる。,http://commons.wikimedia.org/wiki/Special:FilePath/Honcho_in_Chinnai.JPG,https://commons.wikimedia.org/wiki/File:Honcho_in_Chinnai.JPG,Q4389111
16988,珸瑤瑁村,珸瑤瑁村,,full,,,former,,,かつて北海道にあった村。,,,Q11573365
16988,珸瑤瑁村,珸瑤瑁,,short,,,former,,,かつて北海道にあった村。,,,Q11573365
16989,瑞江村,瑞江村,ミズエムラ,full,,,former,,,瑞江村とは、東京府南葛飾郡にかつて存在した村である。現在の江戸川区の東部に位置していた。江戸川区の地名として現存する。村名の由来は旧村名の瑞穂、一之江。,,,Q11573896
16989,瑞江村,瑞江,ミズエ,short,,,former,,,瑞江村とは、東京府南葛飾郡にかつて存在した村である。現在の江戸川区の東部に位置していた。江戸川区の地名として現存する。村名の由来は旧村名の瑞穂、一之江。,,,Q11573896
16990,瑞穂村,瑞穂村,ミズホムラ,full,,,former,,,瑞穂村とは、東京府南葛飾郡にかつて存在した村である。村名は水田地帯の特色に因む。現在の江戸川区の東部に位置していた。,,,Q11573950
16990,瑞穂村,瑞穂,ミズホ,short,,,former,,,瑞穂村とは、東京府南葛飾郡にかつて存在した村である。村名は水田地帯の特色に因む。現在の江戸川区の東部に位置していた。,,,Q11573950
16991,田中村,田中村,タナカムラ,full,,,former,,,東京府北豊島郡に存在した村。本村の北側にある谷原村や下石神井村を越えた飛地に新田を持つ。,,,Q11575639
16991,田中村,田中,タナカ,short,,,former,,,東京府北豊島郡に存在した村。本村の北側にある谷原村や下石神井村を越えた飛地に新田を持つ。,,,Q11575639
16992,田奈村,田奈村,タナムラ,full,,,former,,,1889年（明治22年）4月1日から1939年（昭和14年）4月1日まで存在した神奈川県都筑郡の村。,,,Q11576463
16992,田奈村,田奈,タナ,short,,,former,,,1889年（明治22年）4月1日から1939年（昭和14年）4月1日まで存在した神奈川県都筑郡の村。,,,Q11576463
16993,田村,田村,,full,,,former,,,,,,Q39901911
16993,田村,田,,short,,,former,,,,,,Q39901911
16994,留多加町,留多加町,ルウタカチョウ,full,,,former,,,日本の領有下において樺太に存在した町。町名の読みは公式にはるうたかであるが、しばしばるたかとも呼ばれていた。,http://commons.wikimedia.org/wiki/Special:FilePath/Rutaka_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Rutaka_in_Karafuto_Ja.svg,Q5361393
16994,留多加町,留多加,ルウタカ,short,,,former,,,日本の領有下において樺太に存在した町。町名の読みは公式にはるうたかであるが、しばしばるたかとも呼ばれていた。,http://commons.wikimedia.org/wiki/Special:FilePath/Rutaka_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Rutaka_in_Karafuto_Ja.svg,Q5361393
16995,白岩村,白岩村,,full,,,former,,,かつて下野国都賀郡・栃木県下都賀郡に存在していた村。現在の栃木市大平町西山田（にしやまだ）の一部の地域。,,,Q11579638
16995,白岩村,白岩,,short,,,former,,,かつて下野国都賀郡・栃木県下都賀郡に存在していた村。現在の栃木市大平町西山田（にしやまだ）の一部の地域。,,,Q11579638
16996,白縫村,白縫村,シラヌイムラ,full,,,former,,,日本の領有下において樺太に存在した村（指定町村）。当該地域の領有権に関する詳細は樺太の項目を、現状に関してはサハリン州の項目を参照。,http://commons.wikimedia.org/wiki/Special:FilePath/Shiranui_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Shiranui_in_Karafuto_Ja.svg,Q5361479
16996,白縫村,白縫,シラヌイ,short,,,former,,,日本の領有下において樺太に存在した村（指定町村）。当該地域の領有権に関する詳細は樺太の項目を、現状に関してはサハリン州の項目を参照。,http://commons.wikimedia.org/wiki/Special:FilePath/Shiranui_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Shiranui_in_Karafuto_Ja.svg,Q5361479
16997,目黒町,目黒町,メグロマチ,full,,,former,,,東京府荏原郡にかつて存在した町である。現在の目黒区の北部に位置していた。,,,Q11581663
16997,目黒町,目黒,メグロ,short,,,former,,,東京府荏原郡にかつて存在した町である。現在の目黒区の北部に位置していた。,,,Q11581663
16998,相打村,相打村,,full,,,former,,,相内は青森県五所川原市の大字。平成の大合併以前は市浦村役場が置かれるなど、市浦村の行政の中心地であった。,,,Q11582037
16998,相打村,相打,,short,,,former,,,相内は青森県五所川原市の大字。平成の大合併以前は市浦村役場が置かれるなど、市浦村の行政の中心地であった。,,,Q11582037
16999,真岡町,真岡町,マオカチョウ,full,,,former,,,日本の領有下において樺太に存在した町。真岡という地名は、アイヌ語の「マオカ」（静かな場所）、「マ・オカ」（川口が入江になっている海岸）による。,http://commons.wikimedia.org/wiki/Special:FilePath/Honcho_in_Maoka.JPG,https://commons.wikimedia.org/wiki/File:Honcho_in_Maoka.JPG,Q5362631
16999,真岡町,真岡,マオカ,short,,,former,,,日本の領有下において樺太に存在した町。真岡という地名は、アイヌ語の「マオカ」（静かな場所）、「マ・オカ」（川口が入江になっている海岸）による。,http://commons.wikimedia.org/wiki/Special:FilePath/Honcho_in_Maoka.JPG,https://commons.wikimedia.org/wiki/File:Honcho_in_Maoka.JPG,Q5362631
17000,矢口町,矢口町,ヤグチマチ,full,,,former,,,東京府荏原郡にかつて存在した町である。東京都大田区の南西部に位置する。おおむね東京都道311号環状八号線（環八通り）沿いにあたる。,,,Q11583983
17000,矢口町,矢口,ヤグチ,short,,,former,,,東京府荏原郡にかつて存在した町である。東京都大田区の南西部に位置する。おおむね東京都道311号環状八号線（環八通り）沿いにあたる。,,,Q11583983
17001,知取町,知取町,シルトルマチ,full,,,former,,,日本の領有下において樺太に存在した町（指定町村）。,http://commons.wikimedia.org/wiki/Special:FilePath/View_of_Shirutoru.JPG,https://commons.wikimedia.org/wiki/File:View_of_Shirutoru.JPG,Q5362836
17001,知取町,知取,シルトル,short,,,former,,,日本の領有下において樺太に存在した町（指定町村）。,http://commons.wikimedia.org/wiki/Special:FilePath/View_of_Shirutoru.JPG,https://commons.wikimedia.org/wiki/File:View_of_Shirutoru.JPG,Q5362836
17002,知床村,知床村,シレトコムラ,full,,,former,,,日本の領有下において樺太に存在した村（指定町村）。,http://commons.wikimedia.org/wiki/Special:FilePath/Shiretoko_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Shiretoko_in_Karafuto_Ja.svg,Q5362654
17002,知床村,知床,シレトコ,short,,,former,,,日本の領有下において樺太に存在した村（指定町村）。,http://commons.wikimedia.org/wiki/Special:FilePath/Shiretoko_in_Karafuto_Ja.svg,https://commons.wikimedia.org/wiki/File:Shiretoko_in_Karafuto_Ja.svg,Q5362654
17003,石神井村,石神井村,シャクジイムラ,full,,,former,,,東京府に存在した村の一つである。古く石神井郷と呼ばれた地域にほぼ対応しており、江戸時代初期にも同名の村が存在していた。,,,Q11587119
17003,石神井村,石神井,シャクジイ,short,,,former,,,東京府に存在した村の一つである。古く石神井郷と呼ばれた地域にほぼ対応しており、江戸時代初期にも同名の村が存在していた。,,,Q11587119
17004,砂町,砂町,スナマチ,full,,,former,,,東京府南葛飾郡に存在した町であり、東京都江東区東部に存在した旧地名。現在の北砂、南砂、新砂、東砂にあたる。,,,Q11587491
17004,砂町,砂,スナ,short,,,former,,,東京府南葛飾郡に存在した町であり、東京都江東区東部に存在した旧地名。現在の北砂、南砂、新砂、東砂にあたる。,,,Q11587491
17005,碑衾町,碑衾町,ヒブスママチ,full,,,former,,,東京府荏原郡にかつて存在した町である。現在の目黒区の南部に位置していた。町名の由来は碑文谷と衾。おおむね東急東横線の沿線にあたる。,http://commons.wikimedia.org/wiki/Special:FilePath/Himonya_hachimangu.JPG,https://commons.wikimedia.org/wiki/File:Himonya_hachimangu.JPG,Q11587736
17005,碑衾町,碑衾,ヒブスマ,short,,,former,,,東京府荏原郡にかつて存在した町である。現在の目黒区の南部に位置していた。町名の由来は碑文谷と衾。おおむね東急東横線の沿線にあたる。,http://commons.wikimedia.org/wiki/Special:FilePath/Himonya_hachimangu.JPG,https://commons.wikimedia.org/wiki/File:Himonya_hachimangu.JPG,Q11587736
17006,篠崎村,篠崎村,シノザキムラ,full,,,former,,,篠崎村とは、東京府南葛飾郡にかつて存在した村である。現在の江戸川区の東部に位置していた。江戸川区の地名として現存する。,,,Q11603741
17006,篠崎村,篠崎,シノザキ,short,,,former,,,篠崎村とは、東京府南葛飾郡にかつて存在した村である。現在の江戸川区の東部に位置していた。江戸川区の地名として現存する。,,,Q11603741
17007,綾瀬村,綾瀬村,アヤセムラ,full,,,former,,,綾瀬村とは、1889年（明治22年）5月1日から1932年（昭和7年）10月1日まで存在した東京府南足立郡の村。現在の綾瀬、青井、弘道、西綾瀬、足立、日ノ出町に相当する。,,,Q17177104
17007,綾瀬村,綾瀬,アヤセ,short,,,former,,,綾瀬村とは、1889年（明治22年）5月1日から1932年（昭和7年）10月1日まで存在した東京府南足立郡の村。現在の綾瀬、青井、弘道、西綾瀬、足立、日ノ出町に相当する。,,,Q17177104
17008,練馬町,練馬町,ネリママチ,full,,,former,,,東京府に存在した町の一つであり、1929年の町制以前は下練馬村（しもねりまむら）であった。,,,Q11608084
17008,練馬町,練馬,ネリマ,short,,,former,,,東京府に存在した町の一つであり、1929年の町制以前は下練馬村（しもねりまむら）であった。,,,Q11608084
17009,羽田町,羽田町,ハネダマチ,full,,,former,,,東京府荏原郡にかつて存在した町である。現在の東京都大田区の南東部に位置し、おおむね現在の京急空港線の沿線にあたる。穴守稲荷神社を中心とした東京近郊の一大観光地として栄えた。,,,Q11610318
17009,羽田町,羽田,ハネダ,short,,,former,,,東京府荏原郡にかつて存在した町である。現在の東京都大田区の南東部に位置し、おおむね現在の京急空港線の沿線にあたる。穴守稲荷神社を中心とした東京近郊の一大観光地として栄えた。,,,Q11610318
