id,original,surface,pronunciation,verified,rank,listing_units,strict_rows,regions,prefectures,description,wikidata,evidence_sources
89549,高延,高延,コウノベ,no,23397,2,2,2,1,,,
89549,高延,高延,タカノブ,yes,23397,2,2,2,1,,,ndl|jmnedict
89557,高念,高念,コウネン,no,23397,2,2,2,1,,,
89578,高日,高日,タカヒ,no,23397,2,2,2,1,,,jmnedict
89580,高早,高早,タカハヤ,no,23397,2,2,1,1,,,jmnedict
89590,高木元,高木元,タカギモト,no,23397,2,2,2,1,,,
89606,高栖,高栖,タカス,yes,23397,2,2,2,1,,,ndl|jmnedict
89609,高根澤,高根澤,タカネザワ,no,23397,2,2,2,1,,,jmnedict
89617,高棹,高棹,タカサオ,yes,23397,2,2,2,1,,,ndl|jmnedict
89619,高植,高植,タカウエ,no,23397,2,2,2,2,,,jmnedict
89626,高槁,高槁,タカハシ,no,23397,2,2,2,1,,,jmnedict
7583,高池,高池,タカイケ,yes,23397,2,3,2,1,,Q123562245,ndl|wikidata_person|jmnedict
89650,高河,高河,コウガ,yes,23397,2,2,1,1,,,ndl|jmnedict
89654,高法田,高法田,タカホタ,no,23397,2,4,1,1,,,
89654,高法田,高法田,タカホダ,no,23397,2,4,1,1,,,jmnedict
89673,高滝,高滝,タカタキ,yes,23397,2,2,2,1,,,ndl|jmnedict
89698,高田橋,高田橋,コウダバシ,yes,23397,2,2,2,1,,,ndl|jmnedict
89705,高畝,高畝,タカセ,no,23397,2,2,1,1,,,
89710,高相,高相,タカアイ,no,23397,2,2,2,2,,,
89710,高相,高相,タカソウ,yes,23397,2,2,2,2,,,ndl|jmnedict
89714,高矢部,高矢部,タカヤベ,no,23397,2,2,2,1,,,
89724,高磯,高磯,タカイソ,no,23397,2,2,2,1,,,jmnedict
89725,高礒,高礒,タカイソ,no,23397,2,2,2,1,,,jmnedict
89735,高端,高端,タカハシ,yes,23397,2,2,2,1,,,ndl|jmnedict
89762,高臣,高臣,タカトミ,no,23397,2,2,2,1,,,jmnedict
89767,高花,高花,タカハナ,yes,23397,2,2,2,1,,,ndl|jmnedict
89803,高貫,高貫,タカヌキ,yes,23397,2,2,2,1,,,ndl|jmnedict
89817,高遠,高遠,タカトウ,yes,23397,2,2,2,2,,,ndl|jmnedict
89817,高遠,高遠,タカトオ,yes,23397,2,2,2,2,,,ndl|jmnedict
89847,高鉾,高鉾,タカホコ,no,23397,2,2,2,1,,,jmnedict
89877,高館,高館,タカダテ,no,23397,2,2,2,2,,,jmnedict
89881,高鴨,高鴨,タカカモ,no,23397,2,2,2,1,,,jmnedict
89906,髭白,髭白,ヒゲシロ,yes,23397,2,2,1,1,,,ndl|jmnedict
89911,鬟谷,鬟谷,カツラヤ,no,23397,2,2,2,1,,,jmnedict
89936,鬼定,鬼定,オニサダ,yes,23397,2,2,2,1,,,ndl|jmnedict
89938,鬼尾,鬼尾,オニオ,no,23397,2,2,2,1,,,jmnedict
89938,鬼尾,鬼尾,キオ,no,23397,2,2,2,1,,,
89946,鬼嶋,鬼嶋,キシマ,no,23397,2,2,2,1,,,jmnedict
89946,鬼嶋,鬼嶋,キジマ,yes,23397,2,2,2,1,,,ndl|jmnedict
89972,鬼辻,鬼辻,キツジ,no,23397,2,2,1,1,,,
89986,魚下,魚下,ウオシタ,no,23397,2,2,2,1,,,jmnedict
90003,魚師,魚師,ウオシ,no,23397,2,2,2,1,,,jmnedict
90011,魚森,魚森,ウオモリ,yes,23397,2,2,1,1,,,ndl|jmnedict
90019,魚波,魚波,ウオナミ,no,23397,2,2,2,1,,,jmnedict
90023,魚澄,魚澄,ウオズミ,yes,23397,2,2,1,1,,,ndl|jmnedict
90028,魚矢,魚矢,ウオヤ,no,23397,2,2,2,1,,,jmnedict
90036,魚躬,魚躬,ウオノミ,yes,23397,2,2,2,1,,,ndl|jmnedict
90036,魚躬,魚躬,ウオミ,no,23397,2,2,2,1,,,jmnedict
90041,魯,魯,ロ,yes,23397,2,2,2,1,,,ndl|jmnedict
90051,鮎本,鮎本,アユモト,no,23397,2,2,2,1,,,jmnedict
90053,鮎澤,鮎澤,アユサワ,yes,23397,2,2,2,2,,,ndl|jmnedict
90053,鮎澤,鮎澤,アユザワ,yes,23397,2,2,2,2,,,ndl|jmnedict
90066,鮒村,鮒村,フナムラ,no,23397,2,2,2,1,,,jmnedict
90109,鯉登,鯉登,コイト,yes,23397,2,2,1,1,,,ndl|jmnedict
90138,鯨岡,鯨岡,クジラオカ,yes,23397,2,2,2,1,,,ndl|jmnedict
90158,鰆目,鰆目,サワラメ,no,23397,2,2,2,1,,,jmnedict
90200,鱒渕,鱒渕,マスブチ,yes,23397,2,2,2,2,,,ndl|jmnedict
90209,鱧屋,鱧屋,ハモヤ,no,23397,2,2,2,2,,,jmnedict
90211,鱧谷,鱧谷,ハモタニ,no,23397,2,2,1,1,,,jmnedict
90223,鳥井口,鳥井口,トリイグチ,no,23397,2,2,2,1,,,jmnedict
90233,鳥光,鳥光,トリミツ,yes,23397,2,2,2,1,,,ndl|jmnedict
90261,鳥居原,鳥居原,トリイハラ,yes,23397,2,2,2,1,,,ndl|jmnedict
90263,鳥居塚,鳥居塚,トリイヅカ,yes,23397,2,2,2,2,,,person_lists|jmnedict
90263,鳥居塚,鳥居塚,トリイツカ,yes,23397,2,2,2,2,,,ndl|jmnedict
90277,鳥岩,鳥岩,トリイワ,no,23397,2,2,2,1,,,jmnedict
90280,鳥嶋,鳥嶋,トリシマ,yes,23397,2,2,2,1,,,ndl|jmnedict
90293,鳥橋,鳥橋,トリハシ,yes,23397,2,2,2,2,,,ndl|jmnedict
90300,鳥江,鳥江,トリエ,yes,23397,2,2,2,1,,,ndl|jmnedict
90326,鳥羽山,鳥羽山,トバヤマ,yes,23397,2,2,2,1,,,ndl|jmnedict
90335,鳥見,鳥見,トリミ,yes,23397,2,2,2,2,,,ndl|jmnedict
90342,鳥谷越,鳥谷越,トヤコシ,no,23397,2,2,2,1,,,jmnedict
90351,鳥部,鳥部,トリベ,yes,23397,2,2,2,2,,,ndl|jmnedict
90368,鳩場,鳩場,ハトバ,no,23397,2,2,2,1,,,jmnedict
1589,鳳,鳳,オオトリ,yes,23397,2,2,2,1,,Q134366995,ndl|wikidata_person|jmnedict
1589,鳳,鳳,ホウ,yes,23397,2,2,2,1,,Q134366995,ndl|wikidata_person|jmnedict
90428,鳴島,鳴島,ナルシマ,yes,23397,2,2,2,2,,,ndl|jmnedict
90443,鳴澤,鳴澤,ナルサワ,yes,23397,2,2,2,1,,,ndl|jmnedict
90451,鳴脇,鳴脇,ナルワキ,no,23397,2,2,2,1,,,
90452,鳴見,鳴見,ナルミ,no,23397,2,2,2,1,,,jmnedict
90498,鴉田,鴉田,カラスダ,no,23397,2,2,2,1,,,jmnedict
90502,鴛原,鴛原,オシハラ,no,23397,2,2,1,1,,,jmnedict
90503,鴛尾,鴛尾,オシオ,no,23397,2,2,2,1,,,jmnedict
90508,鴛渕,鴛渕,オシブチ,yes,23397,2,2,1,1,,,ndl|jmnedict
90535,鴨木,鴨木,カモキ,no,23397,2,2,2,1,,,jmnedict
90535,鴨木,鴨木,カモギ,no,23397,2,2,2,1,,,jmnedict
90538,鴨林,鴨林,カモバヤシ,yes,23397,2,2,2,1,,,ndl|jmnedict
90558,鴨門,鴨門,カモン,no,23397,2,2,2,1,,,jmnedict
90565,鴫本,鴫本,シギモト,no,23397,2,2,1,1,,,jmnedict
90598,鴻斉,鴻斉,コウサイ,no,23397,2,2,2,1,,,
90600,鴻村,鴻村,コウムラ,no,23397,2,2,2,1,,,jmnedict
90612,鴻谷,鴻谷,コウタニ,yes,23397,2,2,2,1,,,ndl
90639,鵜塚,鵜塚,ウツカ,yes,23397,2,2,2,1,,,ndl
90639,鵜塚,鵜塚,ウヅカ,no,23397,2,2,2,1,,,jmnedict
90646,鵜嶋,鵜嶋,ウシマ,no,23397,2,2,2,2,,,jmnedict
90646,鵜嶋,鵜嶋,ウジマ,no,23397,2,2,2,2,,,jmnedict
2207,鵜澤,鵜澤,ウサワ,no,23397,2,2,2,1,,Q130266148,jmnedict
2207,鵜澤,鵜澤,ウザワ,yes,23397,2,2,2,1,,Q130266148,ndl|wikidata_person|jmnedict
90678,鵜藤,鵜藤,ウトウ,yes,23397,2,2,2,2,,,ndl|jmnedict
90680,鵜足津,鵜足津,ウタヅ,no,23397,2,2,2,1,,,
90725,鶴ケ関,鶴ケ関,ツルガセキ,no,23397,2,2,1,1,,,jmnedict
90728,鶴久,鶴久,ツルク,yes,23397,2,2,2,2,,,ndl|jmnedict
90747,鶴坂,鶴坂,ツルサカ,yes,23397,2,2,2,1,,,ndl|jmnedict
90772,鶴巣,鶴巣,ツルス,yes,23397,2,2,2,1,,,ndl|jmnedict
90804,鶴浦,鶴浦,ツルウラ,no,23397,2,2,2,1,,,jmnedict
90807,鶴添,鶴添,ツルゾエ,yes,23397,2,2,2,1,,,ndl|jmnedict
90809,鶴瀬,鶴瀬,ツルセ,yes,23397,2,2,2,1,,,ndl|jmnedict
90817,鶴石,鶴石,ツルイシ,yes,23397,2,2,2,1,,,ndl|jmnedict
90850,鶸田,鶸田,ヒワタ,no,23397,2,2,2,2,,,jmnedict
90850,鶸田,鶸田,ヒワダ,no,23397,2,2,2,2,,,jmnedict
90866,鷲坂,鷲坂,ワシサカ,no,23397,2,2,2,2,,,jmnedict
90866,鷲坂,鷲坂,ワシザカ,no,23397,2,2,2,2,,,
90887,鷲東,鷲東,ワシトウ,no,23397,2,2,2,1,,,
90887,鷲東,鷲東,ワシドウ,no,23397,2,2,2,1,,,jmnedict
90904,鷲竹,鷲竹,ワシタケ,no,23397,2,2,2,1,,,jmnedict
90933,鷹城,鷹城,タカシロ,yes,23397,2,2,2,1,,,ndl|jmnedict
90941,鷹家,鷹家,タカイエ,yes,23397,2,2,2,1,,,ndl|jmnedict
90947,鷹峰,鷹峰,タカミネ,yes,23397,2,2,2,1,,,ndl|jmnedict
90958,鷹木,鷹木,タカギ,yes,23397,2,3,2,2,,,ndl|jmnedict
90992,鷹西,鷹西,タカニシ,no,23397,2,2,2,1,,,jmnedict
91005,鷺ノ森,鷺ノ森,サギノモリ,no,23397,2,2,1,1,,,jmnedict
91021,鷺沢,鷺沢,サギサワ,yes,23397,2,2,2,1,,,ndl|jmnedict
91027,鷺谷,鷺谷,サギタニ,yes,23397,2,2,2,2,,,person_lists|ndl|jmnedict
91027,鷺谷,鷺谷,サギヤ,yes,23397,2,2,2,2,,,ndl|jmnedict
91047,鹿上,鹿上,カジョウ,no,23397,2,2,2,1,,,
91048,鹿中,鹿中,カナカ,no,23397,2,2,2,2,,,jmnedict
91054,鹿井,鹿井,シカイ,yes,23397,2,2,2,1,,,ndl|jmnedict
91057,鹿住,鹿住,カズミ,yes,23397,2,2,2,2,,,ndl|jmnedict
91067,鹿又,鹿又,カノマタ,yes,23397,2,2,2,1,,,ndl|jmnedict
91069,鹿口,鹿口,カグチ,yes,23397,2,2,2,1,,,ndl|jmnedict
91069,鹿口,鹿口,シカグチ,no,23397,2,2,2,1,,,
91073,鹿城,鹿城,カシロ,no,23397,2,2,2,1,,,jmnedict
91077,鹿塚,鹿塚,カヅカ,no,23397,2,2,2,1,,,
91077,鹿塚,鹿塚,シカツカ,no,23397,2,2,2,1,,,jmnedict
91092,鹿室,鹿室,カムロ,no,23397,2,2,2,1,,,jmnedict
91092,鹿室,鹿室,シカムロ,no,23397,2,2,2,1,,,
91105,鹿嶌,鹿嶌,カシマ,no,23397,2,2,2,1,,,jmnedict
91105,鹿嶌,鹿嶌,カジマ,no,23397,2,2,2,1,,,
91112,鹿志村,鹿志村,カシムラ,yes,23397,2,2,2,2,,,ndl|jmnedict
91119,鹿末,鹿末,カノスエ,no,23397,2,2,1,1,,,jmnedict
91122,鹿林,鹿林,シカバヤシ,no,23397,2,2,2,1,,,jmnedict
91187,鹿釜,鹿釜,シカガマ,no,23397,2,2,2,1,,,
91187,鹿釜,鹿釜,シカマ,yes,23397,2,2,2,1,,,ndl|jmnedict
91194,麋山,麋山,ビヤマ,no,23397,2,2,1,1,,,jmnedict
91217,麦元,麦元,ムギモト,no,23397,2,2,2,1,,,jmnedict
91221,麦居,麦居,ムギイ,no,23397,2,2,2,1,,,jmnedict
91254,麹谷,麹谷,コウジタニ,yes,23397,2,2,2,1,,,ndl|jmnedict
91254,麹谷,麹谷,コウジヤ,yes,23397,2,2,2,1,,,ndl|jmnedict
3509,麻丘,麻丘,アサオカ,yes,23397,2,2,2,1,,Q130534307,wikidata_person|jmnedict
1209,麻倉,麻倉,アサクラ,yes,23397,2,2,2,2,,Q113879238,ndl|wikidata_person|jmnedict
91267,麻原,麻原,アサハラ,yes,23397,2,2,2,1,,,ndl|jmnedict
91305,麻木,麻木,アサキ,yes,23397,2,2,2,1,,,ndl|jmnedict
91305,麻木,麻木,アサギ,yes,23397,2,2,2,1,,,ndl|jmnedict
91305,麻木,麻木,マキ,yes,23397,2,2,2,1,,,ndl|jmnedict
91315,麻植生,麻植生,マイオ,no,23397,2,2,1,1,,,
91384,黄堂,黄堂,コウドウ,yes,23397,2,2,2,1,,,ndl
91427,黒佐,黒佐,クロサ,yes,23397,2,2,2,1,,,ndl|jmnedict
91429,黒倉,黒倉,クロクラ,yes,23397,2,2,2,2,,,ndl|jmnedict
91437,黒古,黒古,クロコ,yes,23397,2,2,2,2,,,ndl|jmnedict
91437,黒古,黒古,クロゴ,no,23397,2,2,2,2,,,jmnedict
91438,黒台,黒台,クロダイ,no,23397,2,2,2,1,,,jmnedict
91441,黒園,黒園,クロゾノ,no,23397,2,2,2,2,,,jmnedict
91443,黒垣,黒垣,クロガキ,no,23397,2,2,2,2,,,jmnedict
91463,黒嵜,黒嵜,クロサキ,no,23397,2,2,2,1,,,
91463,黒嵜,黒嵜,クロザキ,no,23397,2,2,2,1,,,jmnedict
91475,黒明,黒明,クロアキ,no,23397,2,2,1,1,,,jmnedict
91475,黒明,黒明,クロミョウ,no,23397,2,2,1,1,,,jmnedict
91493,黒永,黒永,クロナガ,yes,23397,2,2,2,1,,,ndl|jmnedict
91503,黒添,黒添,クロゾエ,no,23397,2,2,2,1,,,jmnedict
91509,黒濱,黒濱,クロハマ,no,23397,2,2,2,2,,,jmnedict
5602,黒瀧,黒瀧,クロタキ,yes,23397,2,2,2,1,,Q116505140,ndl|wikidata_person|jmnedict
91519,黒礒,黒礒,クロイソ,no,23397,2,2,2,1,,,jmnedict
91530,黒肥地,黒肥地,クロヒジ,no,23397,2,2,2,2,,,jmnedict
91530,黒肥地,黒肥地,クロヒヂ,no,23397,2,2,2,2,,,jmnedict
91536,黒萩,黒萩,クロハギ,no,23397,2,2,2,1,,,jmnedict
91548,黒西,黒西,クロニシ,no,23397,2,2,2,1,,,jmnedict
91593,鼡谷,鼡谷,ソタニ,no,23397,2,2,1,1,,,
91606,鼻熊,鼻熊,ハナクマ,no,23397,2,2,2,1,,,jmnedict
91612,鼻谷,鼻谷,ハナタニ,no,23397,2,2,2,1,,,
91613,鼻野,鼻野,ハナノ,no,23397,2,2,2,1,,,jmnedict
91695,齋籐,齋籐,サイトウ,no,23397,2,2,2,2,,,jmnedict
91699,齋賀,齋賀,サイカ,no,23397,2,2,2,1,,,jmnedict
91699,齋賀,齋賀,サイガ,yes,23397,2,2,2,1,,,ndl|jmnedict
91702,齋郷,齋郷,サイゴウ,no,23397,2,2,2,1,,,
91726,龍口,龍口,タツグチ,yes,23397,2,2,2,1,,,ndl|jmnedict
91726,龍口,龍口,タツノクチ,no,23397,2,2,2,1,,,jmnedict
91743,龍山,龍山,タツヤマ,yes,23397,2,2,2,1,,,person_lists|ndl|jmnedict
91744,龍岡,龍岡,タツオカ,yes,23397,2,2,2,1,,,ndl|jmnedict
91752,龍後,龍後,リュウゴ,no,23397,2,2,2,1,,,jmnedict
5606,一の瀬,一の瀬,イチノセ,yes,29170,1,1,1,1,,Q121356096,ndl|wikidata_person|jmnedict
7656,一ツ松,一ツ松,ヒトツマツ,no,29170,1,1,1,1,,,jmnedict
7658,一ツ氏,一ツ氏,ヒトツウジ,no,29170,1,1,1,1,,,jmnedict
7660,一ツ田,一ツ田,ヒトツダ,yes,29170,1,1,1,1,,,web_person|jmnedict
7667,一ノ倉,一ノ倉,イチノクラ,yes,29170,1,1,1,1,,,ndl|jmnedict
7669,一ノ原,一ノ原,イチノハラ,no,29170,1,1,1,1,,,jmnedict
7674,一ノ字,一ノ字,イチノジ,no,29170,1,1,1,1,,,jmnedict
7689,一ノ矢,一ノ矢,イチノヤ,yes,29170,1,1,1,1,,,ndl|jmnedict
3516,一ノ関,一ノ関,イチノセキ,yes,29170,1,1,1,1,,Q43611691,person_lists|ndl|wikidata_person|jmnedict
3516,一ノ関,一ノ関,イチノセ,no,29170,1,1,1,1,,Q43611691,
7694,一丁田,一丁田,イッチョウダ,no,29170,1,1,1,1,,,jmnedict
7697,一与,一与,イチクミ,no,29170,1,1,1,1,,,jmnedict
7703,一久保,一久保,イチクボ,no,29170,1,1,1,1,,,jmnedict
7711,一乗,一乗,イチジョウ,yes,29170,1,1,1,1,,Q43657118,ndl|wikidata_person|jmnedict
7723,一内,一内,イチウチ,no,29170,1,1,1,1,,,jmnedict
7723,一内,一内,カズウチ,no,29170,1,1,1,1,,,
7738,一双,一双,イッソウ,yes,29170,1,1,1,1,,,web_person|jmnedict
7740,一后,一后,イチゴ,no,29170,1,1,1,1,,,jmnedict
7751,一坊寺,一坊寺,イチボウジ,no,29170,1,1,1,1,,,jmnedict
7751,一坊寺,一坊寺,イッポウジ,no,29170,1,1,1,1,,,jmnedict
7753,一城,一城,イチジョウ,yes,29170,1,1,1,1,,,ndl|jmnedict
7760,一天満谷,一天満谷,イテマダニ,no,29170,1,1,1,1,,,jmnedict
7781,一嶋,一嶋,イチシマ,no,29170,1,1,1,1,,,jmnedict
7804,一本島,一本島,イッポンジマ,no,29170,1,1,1,1,,,
7820,一桐,一桐,イチギリ,no,29170,1,1,1,1,,,
7836,一津谷,一津谷,ヒトツヤ,no,29170,1,1,1,1,,,jmnedict
7851,一町田,一町田,イッチョウダ,yes,29170,1,1,1,1,,,ndl
7854,一番屋,一番屋,イチバンヤ,no,29170,1,1,1,1,,,jmnedict
7875,一芝,一芝,イチシバ,yes,29170,1,1,1,1,,,web_person|jmnedict
7883,一藁,一藁,イチワラ,no,29170,1,1,1,1,,,jmnedict
7897,一邨,一邨,イチムラ,no,29170,1,1,1,1,,,jmnedict
7902,一里山,一里山,イチリヤマ,no,29170,1,1,1,1,,,jmnedict
7904,一重,一重,イチジュウ,yes,29170,1,1,1,1,,,ndl|jmnedict
7929,一鷓,一鷓,イッシャ,yes,29170,1,1,1,1,,,web_person|jmnedict
7939,丁子谷,丁子谷,チョウジヤ,no,29170,1,1,1,1,,,jmnedict
7940,丁字谷,丁字谷,チョウジヤ,no,29170,1,1,1,1,,,jmnedict
7942,丁山,丁山,チョウザン,yes,29170,1,1,1,1,,,ndl
7952,七々瀬,七々瀬,ナナセ,yes,29170,1,1,1,1,,,ndl|jmnedict
7964,七久保,七久保,ナナクボ,yes,29170,1,1,1,1,,,web_person|jmnedict
5616,七五三掛,七五三掛,シメカケ,yes,29170,1,1,1,1,,Q47092428,web_person|jmnedict
7966,七五三木,七五三木,シメキ,yes,29170,1,1,1,1,,,ndl|jmnedict
7977,七呂,七呂,シチロ,yes,29170,1,1,1,1,,,ndl|jmnedict
7978,七坂,七坂,ヒチサカ,no,29170,1,1,1,1,,,
7981,七塚,七塚,ナナツカ,no,29170,1,1,1,1,,,jmnedict
7984,七宝,七宝,シッポウ,no,29170,1,1,1,1,,,
7990,七岡,七岡,ナナオカ,yes,29170,1,1,1,1,,,ndl|jmnedict
7995,七川,七川,シチカワ,yes,29170,1,1,1,1,,,ndl|jmnedict
7995,七川,七川,ナナカワ,yes,29170,1,1,1,1,,,web_person|jmnedict
7996,七座,七座,シチザ,yes,29170,1,1,1,1,,,web_person|jmnedict
7999,七搦,七搦,ナナカラゲ,yes,29170,1,1,1,1,,,ndl|jmnedict
8010,七楽,七楽,ナラク,no,29170,1,1,1,1,,,jmnedict
8018,七瀬谷,七瀬谷,ナナセダニ,no,29170,1,1,1,1,,,jmnedict
8025,七目木,七目木,シチメキ,no,29170,1,1,1,1,,,
8025,七目木,七目木,ナナメキ,no,29170,1,1,1,1,,,jmnedict
8028,七篠,七篠,ナナシノ,yes,29170,1,1,1,1,,,ndl
8035,七見,七見,ナナミ,no,29170,1,1,1,1,,,jmnedict
8036,七谷,七谷,シチタニ,no,29170,1,1,1,1,,,
8036,七谷,七谷,ナナタニ,yes,29170,1,1,1,1,,,ndl|jmnedict
8051,万ケ谷,万ケ谷,マガタニ,no,29170,1,1,1,1,,,
8051,万ケ谷,万ケ谷,マンガタニ,no,29170,1,1,1,1,,,
8055,万並,万並,マンナミ,no,29170,1,1,1,1,,,jmnedict
8058,万久,万久,バンキュウ,no,29170,1,1,1,1,,,
8058,万久,万久,マンキュウ,no,29170,1,1,1,1,,,jmnedict
8069,万光,万光,マンミツ,no,29170,1,1,1,1,,,jmnedict
8081,万国,万国,バンコク,yes,29170,1,1,1,1,,,ndl
8084,万城,万城,バンジョウ,yes,29170,1,1,1,1,,,ndl
8084,万城,万城,マンジョウ,yes,29170,1,1,1,1,,,ndl
8092,万宮,万宮,マミヤ,yes,29170,1,1,1,1,,,ndl|jmnedict
8103,万幸,万幸,バンコウ,no,29170,1,1,1,1,,,
8116,万殿,万殿,マンドノ,yes,29170,1,1,1,1,,,ndl|jmnedict
8117,万水,万水,マンスイ,no,29170,1,1,1,1,,,
8118,万永,万永,マンエイ,yes,29170,1,1,1,1,,,person_lists|jmnedict
8118,万永,万永,マンナガ,no,29170,1,1,1,1,,,
8133,万竝,万竝,マンナミ,no,29170,1,1,1,1,,,
8136,万羽,万羽,バンバ,yes,29170,1,1,1,1,,,ndl
8138,万藤,万藤,マントウ,yes,29170,1,1,1,1,,,web_person
8138,万藤,万藤,マンドウ,yes,29170,1,1,1,1,,,ndl|jmnedict
8147,万造寺,万造寺,マンゾウジ,yes,29170,1,1,1,1,,,ndl|jmnedict
8149,万里,万里,バンリ,yes,29170,1,1,1,1,,,ndl
8149,万里,万里,マリ,yes,29170,1,1,1,1,,,ndl
4388,万里小路,万里小路,マデノコウジ,yes,29170,1,1,1,1,,Q47092517,ndl|wikidata_person|jmnedict
4388,万里小路,万里小路,マリコウジ,yes,29170,1,1,1,1,,Q47092517,ndl
8156,万雲,万雲,マンクモ,no,29170,1,1,1,1,,,
8156,万雲,万雲,マングモ,no,29170,1,1,1,1,,,jmnedict
8158,丈下,丈下,ジョウシタ,no,29170,1,1,1,1,,,jmnedict
8159,丈井,丈井,タケイ,no,29170,1,1,1,1,,,jmnedict
8165,丈束,丈束,ジョウソク,no,29170,1,1,1,1,,,jmnedict
8165,丈束,丈束,ジョウツカ,no,29170,1,1,1,1,,,
8191,三ケ津,三ケ津,ミカツ,no,29170,1,1,1,1,,,
8197,三ッ木,三ッ木,ミツギ,yes,29170,1,1,1,1,,,web_person|jmnedict
8220,三ツ島,三ツ島,ミツシマ,no,29170,1,1,1,1,,,jmnedict
8241,三ツ江,三ツ江,ミツエ,no,29170,1,1,1,1,,,jmnedict
8255,三ツ目,三ツ目,ミツメ,yes,29170,1,1,1,1,,,web_person|jmnedict
8275,三与木,三与木,ミヨキ,no,29170,1,1,1,1,,,jmnedict
8286,三之瀬,三之瀬,サンノセ,no,29170,1,1,1,1,,,jmnedict
8291,三二,三二,サンニ,no,29170,1,1,1,1,,,
8306,三代森,三代森,ミヨモリ,no,29170,1,1,1,1,,,jmnedict
8312,三仲,三仲,ミナカ,yes,29170,1,1,1,1,,,ndl|jmnedict
8320,三佐尾,三佐尾,ミサオ,no,29170,1,1,1,1,,,jmnedict
8333,三先,三先,ミサキ,no,29170,1,1,1,1,,,
8357,三加茂,三加茂,ミカモ,yes,29170,1,1,1,1,,,ndl|jmnedict
8373,三原田,三原田,ミハラダ,yes,29170,1,1,1,1,,,ndl|jmnedict
8395,三品寺,三品寺,サンポンジ,no,29170,1,1,1,1,,,
8399,三嘴,三嘴,ミツハシ,no,29170,1,1,1,1,,,jmnedict
8399,三嘴,三嘴,ミハシ,no,29170,1,1,1,1,,,
8410,三在,三在,サンザイ,no,29170,1,1,1,1,,,
8432,三多田,三多田,ミタダ,no,29170,1,1,1,1,,,
8435,三大寺,三大寺,サンダイジ,yes,29170,1,1,1,1,,,ndl|jmnedict
8436,三奈戸,三奈戸,ミナト,no,29170,1,1,1,1,,,jmnedict
8438,三妙,三妙,サンミョウ,yes,29170,1,1,1,1,,,ndl|jmnedict
8451,三寄,三寄,ミツヨセ,yes,29170,1,1,1,1,,,web_person
8451,三寄,三寄,ミヨセ,no,29170,1,1,1,1,,,
8475,三嵜,三嵜,ミサキ,no,29170,1,1,1,1,,,jmnedict
8483,三帰,三帰,ミキ,no,29170,1,1,1,1,,,jmnedict
8500,三志奈,三志奈,ミシナ,no,29170,1,1,1,1,,,jmnedict
8504,三戸口,三戸口,ミトグチ,no,29170,1,1,1,1,,,jmnedict
8507,三戸岡,三戸岡,ミトオカ,yes,29170,1,1,1,1,,,ndl|jmnedict
8512,三戸見,三戸見,ミトミ,no,29170,1,1,1,1,,,jmnedict
8513,三戸谷,三戸谷,ミトヤ,no,29170,1,1,1,1,,,jmnedict
3522,三戸部,三戸部,ミトベ,yes,29170,1,1,1,1,,Q134410481,ndl|wikidata_person|jmnedict
8523,三政,三政,ミマサ,yes,29170,1,1,1,1,,,web_person|jmnedict
8524,三文字,三文字,サンモンジ,yes,29170,1,1,1,1,,,ndl|jmnedict
8530,三曽田,三曽田,ミソダ,yes,29170,1,1,1,1,,,web_person
8533,三朕,三朕,ミマタ,no,29170,1,1,1,1,,,jmnedict
5635,三木原,三木原,ミキハラ,yes,29170,1,1,1,1,,Q43659913,ndl|wikidata_person|jmnedict
8537,三木屋,三木屋,ミキヤ,yes,29170,1,1,1,1,,,ndl|jmnedict
8538,三木本,三木本,ミキモト,yes,29170,1,1,1,1,,,web_person|jmnedict
8542,三末,三末,ミスエ,yes,29170,1,1,1,1,,,ndl|jmnedict
8548,三本菅,三本菅,サンボンスゲ,yes,29170,1,1,1,1,,,person_lists|jmnedict
8548,三本菅,三本菅,サンボンスガ,no,29170,1,1,1,1,,,
8564,三枝松,三枝松,ミエマツ,no,29170,1,1,1,1,,,jmnedict
8568,三柳,三柳,ミツヤナギ,no,29170,1,1,1,1,,,jmnedict
8568,三柳,三柳,ミヤナギ,no,29170,1,1,1,1,,,jmnedict
8569,三柴,三柴,ミシバ,yes,29170,1,1,1,1,,,ndl|jmnedict
8569,三柴,三柴,ミツシバ,no,29170,1,1,1,1,,,jmnedict
8574,三栗家,三栗家,ミクリヤ,no,29170,1,1,1,1,,,jmnedict
8577,三栗野,三栗野,ミクリノ,yes,29170,1,1,1,1,,,web_person|jmnedict
8596,三横,三横,ミヨコ,no,29170,1,1,1,1,,,jmnedict
8599,三樹元,三樹元,ミキモト,no,29170,1,1,1,1,,,
8601,三武士,三武士,ミブシ,no,29170,1,1,1,1,,,
8610,三池田,三池田,ミイケダ,no,29170,1,1,1,1,,,jmnedict
8617,三沼,三沼,ミヌマ,yes,29170,1,1,1,1,,,ndl|jmnedict
8628,三津島,三津島,ミツシマ,yes,29170,1,1,1,1,,,web_person|jmnedict
8629,三津川,三津川,ミツカワ,no,29170,1,1,1,1,,,jmnedict
8630,三津木,三津木,ミツギ,yes,29170,1,1,1,1,,Q43660101,ndl|wikidata_person|jmnedict
8637,三津浜,三津浜,ミツハマ,yes,29170,1,1,1,1,,,web_person|jmnedict
8649,三海,三海,サンカイ,yes,29170,1,1,1,1,,,ndl
